id;Код подразделения;type;Заданий без нарушений срока;более 30 дней средняя просрочка;более 30 дней число просрочек;до 30 дней средняя просрочка;до 30 дней число просрочек;до 7 дней средняя просрочка;до 7 дней число просрочек;Образование;Специальность;Табельный номер руководителя;Обучений количество;Будни FromUser Число звонков;Будни FromUser Время звонков;Будни ToUser Число звонков;Будни ToUser Время звонков;Выходные дни FromUser Число звонков;Выходные дни FromUser Время звонков;Выходные дни ToUser  Число звонков;Выходные дни ToUser Время звонков ;Будни Нет опоздания;Будни Нет опоздания Время опозданий;Будни Опоздание;Будни Опоздание Время опозданий;Выходные дни Нет опоздания;Выходные дни Нет опоздания Время опозданий;Выходные дни Опоздание;Выходные дни Опоздание Время опозданий;Будни Дни Всего;Будни Среднее время;Выходные дни Всего;Выходные дни Среднее время;Будни Компьютер всего;Будни Компьютер среднее;Выходные Компьютер всего;Выходные Компьютер среднее;Будни Монитор количество;Будни Монитор активность;Будни Монитор общее;Выходные Монитор количество;Выходные Монитор активность;Выходные Монитор общее
ОРГ2-06329;ОРГ2;0;null;null;null;null;null;null;null;Высшее образование - специалитет, магистратура;Стандартизация и сертификация;ОРГ2-06329;1;null;null;null;null;null;null;null;null;132;0.181261111111111;16;75.2015602777778;0;0;2;10.5725547222222;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02642;ОРГ1;2;0;322;2;0;0;0;0;Высшее образование, Высшее образование;Машины и аппараты химических производств, Экономика и управление на предприятии (железнодорожный транспорт);не указано;2;1;0.00583333333333333;0;0;0;0;0;0;121;1.28402722222222;17;39.4058461111111;3;0.0179452777777778;2;10.3636797222222;null;null;null;null;137;11674.2481751825;4;8254.75;1198;874.113522537563;1384.2061769616;43;692.302325581395;929.744186046512
ОРГ1-00499;ОРГ1;0;5;0;0;0;0;0;0;Высшее образование;Машины и аппараты химических производств и предприятий строительных материалов;ОРГ1-00923;1;310;11.5408333333333;120;6.105;0;0;0;0;103;0.325530555555556;7;32.0657055555556;1;0;4;8.61355388888889;30;8.48;0;0;109;17024.8348623853;5;12364.2;961;1792.10822060354;10643.8241415193;78;677.551282051282;52605.0897435897
ОРГ1-01755;ОРГ1;2;273;121;13;23;3;3.26666666666667;15;Высшее образование;Педагогика и методика начального образования;не указано;1;4856;97.9169444444445;4402;53.9780555555555;331;1.52583333333333;286;2.28527777777778;133;0.290784166666667;4;10.0921463888889;21;0.258321388888889;8;14.6289772222222;null;null;null;null;136;27593.875;29;15381.4482758621;1873;1533.3470368393;4327.81366791244;326;1137.89570552147;10637.8650306748
ОРГ1-02811;ОРГ1;1;null;null;null;null;null;null;null;null;null;null;null;5;7.75;0;0;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;178;14777.8764044944;15;5403;1621;1396.77729796422;2307.43368291178;90;771.644444444444;1132.81111111111
ОРГ2-00454;ОРГ2;1;50;162.103448275862;29;15.9375;16;2.81818181818182;11;Высшее образование;Промышленное и гражданское строительство;не указано;1;null;null;null;null;null;null;null;null;108;0.953425555555556;47;181.796815555556;1;0;1;5.42092416666667;null;null;null;null;154;10673.9285714286;2;5553.5;1180;1132.33983050847;4116.69830508475;16;606.8125;27719
ОРГ1-02132;ОРГ1;2;210;129.545454545455;11;16.3333333333333;9;3.81818181818182;11;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Прикладная информатика, Информатика и вычислительная техника;не указано;2;1;0.0969444444444444;0;0;0;0;0;0;187;3.45685555555556;81;170.119807222222;0;0;10;78.8521666666667;null;null;null;null;266;23326.7330827068;10;4531.4;2031;2089.16051206302;2522.6819300837;50;605.74;2552.7
ОРГ1-01184;ОРГ1;2;283;0;0;15.2;5;2.46153846153846;26;Высшее образование, Повышение квалификации, Повышение квалификации, Повышение квалификации, Повышение квалификации, Повышение квалификации, Повышение квалификации;география, Право работы с опасными отходами, Обеспечение экологической безопасности общехозяйственных систем управления, Обеспечение экологической безопасности при работах в области обращения с опасными отходами, ПДВ Эколог, Обеспечение экологической безопасности общехозяйственных систем управления, не указано;ОРГ1-01184;7;1937;89.9930555555555;1132;87.7711111111111;0;0;0;0;151;1.38985583333333;36;104.546184444444;15;0.00465833333333333;10;57.1866808333333;16;8.47083333333333;0;0;186;18205.4516129032;25;11931.96;2194;1251.38103919781;5945.83728350046;300;769.073333333333;18363.59
ОРГ1-03072;ОРГ1;2;0;43;1;0;0;0;0;Высшее образование - специалитет, магистратура;Социально-экономическое образование;ОРГ1-01773;1;209;9.08527777777778;25;3.12972222222222;0;0;0;0;14;0.451201388888889;10;27.7443038888889;0;0;0;0;null;null;null;null;22;22826.3636363636;0;0;200;2139.06;2676.8;0;0;0
ОРГ2-07599;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование - бакалавриат;Строительство;ОРГ2-09100;1;null;null;null;null;null;null;null;null;30;0.154397222222222;22;25.3853363888889;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-02894;ОРГ1;3;null;null;null;null;null;null;null;Высшее образование;Бухгалтерский учет, анализ и аудит;не указано;1;738;21.7175;382;13.8375;13;0.449444444444444;10;0.379722222222222;110;0.47924;207;753.633766666667;10;0;17;52.1365380555555;null;null;null;null;223;12063.4753363229;27;10581.3333333333;1101;1868.94005449591;2629.99455040872;134;1716.30597014925;2370.76119402985
ОРГ1-00953;ОРГ1;2;8;0;0;0;0;3;1;Высшее образование, не указано;Механизация сельского хозяйства, Топограф при геофизических работах;не указано;2;null;null;null;null;null;null;null;null;82;1.64232166666667;25;23.0689258333333;3;0.0550166666666667;1;0.720096388888889;null;null;null;null;106;9522.66037735849;4;6531.25;801;1158.44694132335;4485.66416978777;24;1142.25;4509.625
ОРГ1-02832;ОРГ1;2;8;184.333333333333;3;16;2;4;3;Высшее образование - специалитет, магистратура;Строительство;не указано;1;836;11.1988888888889;598;11.0186111111111;0;0;0;0;94;1.33730444444444;122;528.116276666667;0;0;8;37.34239;null;null;null;null;215;13157.223255814;8;5819.5;1122;1806.59714795009;2673.80570409982;26;1412.42307692308;1711.96153846154
ОРГ2-05091;ОРГ2;2;null;null;null;null;null;null;null;Высшее образование;Экономика и управление на предприятии (по отраслям);ОРГ2-09100;1;null;null;null;null;null;null;null;null;123;0.417977777777778;14;36.4039352777778;19;0.111234166666667;2;1.93771472222222;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-01388;ОРГ1;2;252;124.5;2;11;2;2.16363636363636;55;null;null;null;null;null;null;null;null;null;null;null;null;116;0.392893333333333;19;29.9669738888889;0;0;3;20.4834594444444;64;8.82421875;0;0;134;24770.9850746269;3;7703.33333333333;1533;1843.46314416177;2491.62100456621;28;770.607142857143;11735.0714285714
ОРГ1-00880;ОРГ1;2;305;414;1;12.75;12;2.88732394366197;71;Высшее образование;Менеджмент организации;ОРГ1-00866;1;2045;98.1908333333333;1345;97.2649999999999;3;0.376111111111111;0;0;137;3.33747;161;548.465998888889;0;0;1;13.8381222222222;32;8.63958333333333;0;0;294;13482.7653061224;1;600;2006;1550.33000997009;3781.62562313061;38;11.4736842105263;72191.8947368421
ОРГ1-02053;ОРГ1;2;null;null;null;null;null;null;null;Высшее образование;Промышленное и гражданское строительство;не указано;1;null;null;null;null;null;null;null;null;111;1.22791361111111;51;85.8629777777778;1;0;1;0.323313055555556;null;null;null;null;161;10014.5527950311;1;21611;1159;1201.15444348576;2837.81708369284;36;614.638888888889;1311.55555555556
ОРГ2-04726;ОРГ2;2;0;275;2;0;0;0;0;null;null;null;null;null;null;null;null;null;null;null;null;143;0.717433333333333;72;166.522119722222;24;0.168779722222222;10;42.8338097222222;null;null;null;null;211;5262.72037914692;34;8022.29411764706;1169;685.187339606501;2893.83917878529;178;1138.87640449438;3393.10112359551
ОРГ1-01666;ОРГ1;2;39;172.608695652174;23;17.6;5;4;2;null;null;null;null;1090;26.1319444444444;549;13.1327777777778;0;0;0;0;87;0.530924166666667;30;46.92786;0;0;1;14.9469491666667;24;7.92361111111111;0;0;116;15553.0086206897;1;2100;1068;1299.34737827715;4554.67696629214;21;122.619047619048;59543.0952380952
ОРГ2-01337;ОРГ2;0;5905;467.526315789474;19;15.2236842105263;76;2.30357142857143;280;Высшее образование;Обеспечение экологической безопасности руководителями и спец. общехоз-х систем управления;не указано;1;null;null;null;null;null;null;null;null;305;1.36158138888889;15;27.5179436111111;28;0.0880658333333333;16;24.8516641666667;null;null;null;null;316;8821.28164556962;44;3308.63636363636;2046;1161.43499511241;5604.17790811339;211;582.199052132701;4744.1327014218
ОРГ1-00667;ОРГ1;0;92;48.8;5;13.8;10;4.14285714285714;21;Среднее профессиональное образование, Высшее образование - бакалавриат;Техническое обслуживание и ремонт автомобильного транспорта, Прикладная информатика;ОРГ1-00667;2;1921;29.1916666666667;2688;47.4394444444444;8;0.220277777777778;12;0.340833333333333;129;1.22093388888889;6;2.53343055555556;0;0;1;6.96425638888889;29;8.18333333333334;0;0;134;20857.9179104478;1;10803;1900;1261.26;5480.66473684211;57;149.368421052632;73768.8421052632
ОРГ1-01031;ОРГ1;2;0;626.4;5;0;0;0;0;Высшее образование - бакалавриат, Высшее образование;Химическая технология, Химическая технология;ОРГ1-00420;2;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null;null
ОРГ1-00915;ОРГ1;2;98;0;0;8;1;4.13793103448276;29;Высшее образование, Повышение квалификации, Повышение квалификации;Социальная педагогика, не указано, Нормоконтроль конструкторской документации;ОРГ1-00915;3;1115;37.435;2261;79.0536111111111;13;0.313888888888889;38;0.793888888888889;120;0;5;7.71623972222222;1;0;3;1.03852222222222;27;8.61234567901234;0;0;124;27696.8629032258;4;29858.25;1621;1933.68414558914;2542.14743985194;59;1874.22033898305;8212.96610169492
ОРГ1-00767;ОРГ1;0;162;41.8461538461538;13;17.6551724137931;29;3.10714285714286;28;Высшее образование;Авиационные приборы и измерительно вычислительные комплексы;ОРГ1-00766;1;1363;36.9383333333333;950;27.9613888888889;1;0.155;0;0;132;1.94619027777778;165;646.933288333334;2;0;2;13.46465;32;8.23802083333333;0;0;295;10864.0372881356;4;3602.25;2070;1279.2922705314;4811.15990338164;61;230.147540983607;73723.606557377
ОРГ1-00211;ОРГ1;3;15;33;1;13;3;2.5;6;Высшее образование;Химическая технология органических веществ;ОРГ1-00772;1;436;12.5083333333333;392;15.6430555555556;0;0;0;0;106;0.848768611111111;61;239.064798888889;2;0;9;56.2122272222222;31;8.68548387096774;0;0;165;19067.9696969697;11;7557.63636363636;1783;1499.96074032529;1975.32529444756;61;1070.85245901639;1221.68852459016
ОРГ1-02639;ОРГ1;2;18;0;0;11;1;7;1;Высшее образование - бакалавриат, Высшее образование - специалитет, магистратура;Электроэнергетика и электротехника, Инфокоммуникационные технологии и системы связи;ОРГ1-00807;2;314;7.95444444444444;121;3.50333333333333;0;0;0;0;121;1.94695472222222;8;31.8298363888889;0;0;2;7.85298722222222;32;8.31875;0;0;129;23837.4263565891;2;3602;1687;1563.28275044458;1868.21695317131;18;292.5;469.666666666667
ОРГ2-01852;ОРГ2;0;7;97.5;2;0;0;0;0;Высшее образование;Разработка  и эксплуатация нефтяных и газовых месторождений;не указано;1;null;null;null;null;null;null;null;null;144;0.147926944444444;4;1.85102694444444;2;0;0;0;null;null;null;null;148;21887.2027027027;2;17403;1642;1356.97381242387;1649.09866017052;19;1265.05263157895;1888.68421052632
ОРГ1-00467;ОРГ1;2;74;81.7368421052632;19;15.8125;32;4.40909090909091;22;Высшее образование, Повышение квалификации;Промышленное и гражданское строительство, Сметное дело в строительстве;не указано;2;2563;58.2663888888889;1368;29.0166666666667;0;0;0;0;109;1.27500972222222;20;49.0832505555556;0;0;2;9.50024166666667;22;7.84924242424242;0;0;128;23008.015625;2;9300;1478;1698.1197564276;2355.61096075778;17;1036.35294117647;3177.17647058823
ОРГ2-04913;ОРГ2;2;83;168.142857142857;7;15.4;10;2.23529411764706;17;Высшее образование;Обеспечение экологической безопасности руководителями и спец. общехоз-х систем управления;ОРГ2-03119;1;null;null;null;null;null;null;null;null;80;1.77620916666667;57;120.3076975;2;0;3;9.12668972222222;null;null;null;null;136;8668.24264705882;5;2881;1144;823.100524475524;1758.12062937063;29;402.862068965517;6532.44827586207
